#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
std_rd_s10_e8,tc,3346,104414,11369,219918
std_rd_s10_e8,tc,3346,212096,11369,289307
std_rd_s10_e8,tc,3346,114750,11369,302826
std_rd_s10_e8,tc,3346,205056,11369,224604
std_rd_s10_e8,tc,3346,187446,11369,318800
std_rd_s10_e8,tc,3346,105671,11369,374487
std_rd_s10_e8,tc,3346,106144,11369,223577
std_rd_s10_e8,tc,3346,105262,11369,223096
std_rd_s10_e8,tc,3346,107264,11369,225647
std_rd_s10_e8,tc,3346,110697,11369,230064
std_rd_s10_e8,tc,3346,128405,11369,442945
std_rd_s10_e8,tc,3346,105509,11369,228214
std_rd_s10_e8,tc,3346,105661,11369,223588
std_rd_s10_e8,tc,3346,106199,11369,223428
std_rd_s10_e8,tc,3346,105906,11369,224697
std_rd_s10_e8,tc,3346,105857,11369,224397
std_rd_s10_e8,tc,3346,106211,11369,223876
