#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
adj_rd_s10_e8,tc,0,711.649,11375,27773.7
adj_rd_s10_e8,tc,3346,21578.3,0,1.891
adj_rd_s10_e8,tc,3346,21364.7,0,1.678
adj_rd_s10_e8,tc,3346,21461,0,1.537
adj_rd_s10_e8,tc,3346,21356.2,0,1.674
adj_rd_s10_e8,tc,3346,21395,0,1.595
adj_rd_s10_e8,tc,3346,21360.7,0,1.533
adj_rd_s10_e8,tc,3346,21380.4,0,1.578
adj_rd_s10_e8,tc,3346,21426.3,0,1.513
adj_rd_s10_e8,tc,3346,21432.7,0,1.545
adj_rd_s10_e8,tc,3346,21440.1,0,1.597
adj_rd_s10_e8,tc,3346,21484.6,0,1.585
adj_rd_s10_e8,tc,3346,21477.9,0,1.506
adj_rd_s10_e8,tc,3346,21484.5,0,1.501
adj_rd_s10_e8,tc,3346,21458.8,0,1.511
adj_rd_s10_e8,tc,3346,21474,0,1.545
