#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s10_e8,tc,3346,140830,11375,131110
ekey_rd_s10_e8,tc,3346,140611,11375,130843
ekey_rd_s10_e8,tc,3346,140487,11375,130951
ekey_rd_s10_e8,tc,3346,140626,11375,130948
ekey_rd_s10_e8,tc,3346,140561,11375,131024
ekey_rd_s10_e8,tc,3346,140518,11375,130956
ekey_rd_s10_e8,tc,3346,140652,11375,130881
ekey_rd_s10_e8,tc,3346,140715,11375,130910
ekey_rd_s10_e8,tc,3346,140586,11375,130880
ekey_rd_s10_e8,tc,3346,140573,11375,130932
ekey_rd_s10_e8,tc,3346,140524,11375,130933
ekey_rd_s10_e8,tc,3346,140643,11375,130883
ekey_rd_s10_e8,tc,3346,140585,11375,130943
ekey_rd_s10_e8,tc,3346,141902,11375,133427
ekey_rd_s10_e8,tc,3346,141822,11375,129674
ekey_rd_s10_e8,tc,3346,141980,11375,129563
ekey_rd_s10_e8,tc,3346,141918,11375,129548
ekey_rd_s10_e8,tc,3346,141926,11375,129519
ekey_rd_s10_e8,tc,3346,141872,11375,129464
ekey_rd_s10_e8,tc,3346,141969,11375,129479
ekey_rd_s10_e8,tc,3346,141929,11375,129484
ekey_rd_s10_e8,tc,3346,141901,11375,129629
ekey_rd_s10_e8,tc,3346,142253,11375,129449
ekey_rd_s10_e8,tc,3346,142019,11375,130557
ekey_rd_s10_e8,tc,3346,142013,11375,129513
ekey_rd_s10_e8,tc,3346,141876,11375,129744
ekey_rd_s10_e8,tc,3346,142968,11375,129589
ekey_rd_s10_e8,tc,3346,142068,11375,137858
ekey_rd_s10_e8,tc,3346,186332,11375,129651
ekey_rd_s10_e8,tc,3346,144630,11375,139288
ekey_rd_s10_e8,tc,3346,144448,11375,136939
ekey_rd_s10_e8,tc,3346,144604,11375,137062
ekey_rd_s10_e8,tc,3346,144443,11375,136994
ekey_rd_s10_e8,tc,3346,144645,11375,136999
ekey_rd_s10_e8,tc,3346,144360,11375,136940
ekey_rd_s10_e8,tc,3346,144599,11375,136994
ekey_rd_s10_e8,tc,3346,144815,11375,137242
ekey_rd_s10_e8,tc,3346,144383,11375,137012
ekey_rd_s10_e8,tc,3346,144587,11375,137246
ekey_rd_s10_e8,tc,3346,144373,11375,137013
ekey_rd_s10_e8,tc,3346,144560,11375,137010
ekey_rd_s10_e8,tc,3346,144469,11375,136940
ekey_rd_s10_e8,tc,3346,144592,11375,136993
ekey_rd_s10_e8,tc,3346,144465,11375,136863
ekey_rd_s10_e8,tc,3346,144379,11375,136981
ekey_rd_s10_e8,tc,3346,140906,11375,132993
ekey_rd_s10_e8,tc,3346,140401,11375,130566
ekey_rd_s10_e8,tc,3346,140531,11375,130391
ekey_rd_s10_e8,tc,3346,140726,11375,130613
ekey_rd_s10_e8,tc,3346,140434,11375,130367
ekey_rd_s10_e8,tc,3346,146574,11375,130556
ekey_rd_s10_e8,tc,3346,142185,11375,130188
ekey_rd_s10_e8,tc,3346,140141,11375,130396
ekey_rd_s10_e8,tc,3346,142682,11375,130267
ekey_rd_s10_e8,tc,3346,143411,11375,133046
ekey_rd_s10_e8,tc,3346,148278,11375,135627
ekey_rd_s10_e8,tc,3346,141724,11375,131610
ekey_rd_s10_e8,tc,3346,140309,11375,131116
ekey_rd_s10_e8,tc,3346,140738,11375,130582
ekey_rd_s10_e8,tc,3346,140585,11375,130547
ekey_rd_s10_e8,tc,3346,140427,11375,130445
ekey_rd_s10_e8,tc,3346,139830,11375,133101
ekey_rd_s10_e8,tc,3346,140436,11375,130099
ekey_rd_s10_e8,tc,3346,140262,11375,130859
ekey_rd_s10_e8,tc,3346,140600,11375,129908
ekey_rd_s10_e8,tc,3346,140562,11375,131114
ekey_rd_s10_e8,tc,3346,139445,11375,129818
ekey_rd_s10_e8,tc,3346,140856,11375,131180
ekey_rd_s10_e8,tc,3346,139924,11375,130837
ekey_rd_s10_e8,tc,3346,139788,11375,130103
ekey_rd_s10_e8,tc,3346,140706,11375,130997
ekey_rd_s10_e8,tc,3346,140052,11375,130139
ekey_rd_s10_e8,tc,3346,140676,11375,130977
ekey_rd_s10_e8,tc,3346,139512,11375,129980
ekey_rd_s10_e8,tc,3346,141040,11375,130779
ekey_rd_s10_e8,tc,3346,139484,11375,130421
ekey_rd_s10_e8,tc,3346,140666,11375,130909
ekey_rd_s10_e8,tc,3346,142733,11375,145383
ekey_rd_s10_e8,tc,3346,142453,11375,133398
ekey_rd_s10_e8,tc,3346,142461,11375,133127
ekey_rd_s10_e8,tc,3346,142447,11375,133216
ekey_rd_s10_e8,tc,3346,142605,11375,134347
ekey_rd_s10_e8,tc,3346,142485,11375,133358
ekey_rd_s10_e8,tc,3346,142370,11375,133226
ekey_rd_s10_e8,tc,3346,142440,11375,133481
ekey_rd_s10_e8,tc,3346,142502,11375,133226
ekey_rd_s10_e8,tc,3346,147826,11375,148869
ekey_rd_s10_e8,tc,3346,146573,11375,184087
ekey_rd_s10_e8,tc,3346,144778,11375,135034
ekey_rd_s10_e8,tc,3346,144749,11375,135132
ekey_rd_s10_e8,tc,3346,144849,11375,134781
ekey_rd_s10_e8,tc,3346,145482,11375,135537
ekey_rd_s10_e8,tc,3346,144920,11375,134948
ekey_rd_s10_e8,tc,3346,142621,11375,132829
